,temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation,time
1229,5.4,100,0.0,0.0,0.0,0.0,0.4,0.0,2026-02-21 05:00:00
1230,5.1,98,0.0,0.0,0.0,0.0,1.2,0.0,2026-02-21 06:00:00
1231,5.1,100,0.0,0.0,0.0,0.0,0.6,0.0,2026-02-21 07:00:00
1232,5.1,58,2.0,0.0,0.0,2.0,0.7,0.0,2026-02-21 08:00:00
1233,5.8,0,85.0,36.0,263.9,49.0,2.0,0.0,2026-02-21 09:00:00
1234,8.3,0,257.0,178.0,578.1,79.0,3.1,0.0,2026-02-21 10:00:00
1235,11.4,0,418.0,320.0,710.6,98.0,3.8,0.0,2026-02-21 11:00:00
1236,14.8,0,540.0,432.0,780.0,108.0,3.5,0.0,2026-02-21 12:00:00
1237,17.1,28,611.0,498.0,814.4,113.0,5.3,0.0,2026-02-21 13:00:00
1238,18.1,84,611.0,485.0,783.0,126.0,6.1,0.0,2026-02-21 14:00:00
1239,17.4,100,515.0,359.0,622.2,156.0,10.9,0.0,2026-02-21 15:00:00
1240,16.2,96,288.0,104.0,213.5,184.0,10.7,0.0,2026-02-21 16:00:00
1241,15.2,88,230.0,96.0,269.7,134.0,5.3,0.0,2026-02-21 17:00:00
1242,13.5,15,101.0,44.0,228.7,57.0,1.3,0.0,2026-02-21 18:00:00
1243,11.6,3,13.0,4.0,56.7,9.0,0.7,0.0,2026-02-21 19:00:00
1244,10.3,18,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-21 20:00:00
1245,11.5,20,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-21 21:00:00
1246,10.5,63,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-21 22:00:00
1247,10.1,55,0.0,0.0,0.0,0.0,0.2,0.0,2026-02-21 23:00:00
1248,9.0,73,0.0,0.0,0.0,0.0,1.1,0.0,2026-02-22 00:00:00
1249,8.2,99,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-22 01:00:00
1250,7.6,98,0.0,0.0,0.0,0.0,1.4,0.0,2026-02-22 02:00:00
1251,6.2,98,0.0,0.0,0.0,0.0,3.1,0.0,2026-02-22 03:00:00
1252,7.4,100,0.0,0.0,0.0,0.0,4.3,0.0,2026-02-22 04:00:00
1253,7.6,100,0.0,0.0,0.0,0.0,4.3,0.2,2026-02-22 05:00:00
1254,7.7,100,0.0,0.0,0.0,0.0,3.3,0.6,2026-02-22 06:00:00
1255,7.6,100,0.0,0.0,0.0,0.0,3.7,0.7,2026-02-22 07:00:00
1256,7.7,100,1.0,0.0,0.0,1.0,5.3,0.3,2026-02-22 08:00:00
1257,7.8,100,14.0,0.0,0.0,14.0,7.9,0.6,2026-02-22 09:00:00
1258,7.5,100,26.0,0.0,0.0,26.0,8.0,1.1,2026-02-22 10:00:00
1259,7.6,100,53.0,0.0,0.0,53.0,7.0,0.7,2026-02-22 11:00:00
1260,7.6,100,48.0,0.0,0.0,48.0,7.0,0.7,2026-02-22 12:00:00
1261,7.5,100,71.0,5.0,8.1,66.0,6.2,0.6,2026-02-22 13:00:00
1262,7.2,100,122.0,7.0,11.2,115.0,9.2,0.7,2026-02-22 14:00:00
1263,6.8,100,96.0,0.0,0.0,96.0,7.4,0.6,2026-02-22 15:00:00
1264,6.6,100,72.0,2.0,4.1,70.0,7.9,0.4,2026-02-22 16:00:00
1265,6.0,100,49.0,0.0,0.0,49.0,7.3,0.5,2026-02-22 17:00:00
1266,5.2,100,23.0,0.0,0.0,23.0,7.0,0.4,2026-02-22 18:00:00
1267,4.7,100,2.0,0.0,0.0,2.0,5.7,0.2,2026-02-22 19:00:00
1268,4.3,100,0.0,0.0,0.0,0.0,4.8,0.4,2026-02-22 20:00:00
1269,4.6,100,0.0,0.0,0.0,0.0,5.8,0.3,2026-02-22 21:00:00
1270,4.4,100,0.0,0.0,0.0,0.0,4.7,0.2,2026-02-22 22:00:00
1271,4.2,100,0.0,0.0,0.0,0.0,4.1,0.2,2026-02-22 23:00:00
1272,4.1,100,0.0,0.0,0.0,0.0,4.2,0.3,2026-02-23 00:00:00
1273,3.9,100,0.0,0.0,0.0,0.0,2.4,0.2,2026-02-23 01:00:00
1274,3.7,100,0.0,0.0,0.0,0.0,1.7,0.1,2026-02-23 02:00:00
1275,4.1,100,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-23 03:00:00
1276,4.0,95,0.0,0.0,0.0,0.0,2.9,0.0,2026-02-23 04:00:00
1277,3.8,100,0.0,0.0,0.0,0.0,3.3,0.0,2026-02-23 05:00:00
1278,3.6,100,0.0,0.0,0.0,0.0,2.1,0.0,2026-02-23 06:00:00
1279,3.4,100,0.0,0.0,0.0,0.0,0.6,0.0,2026-02-23 07:00:00
1280,3.5,100,1.0,0.0,0.0,1.0,0.0,0.0,2026-02-23 08:00:00
1281,4.1,100,36.0,2.0,13.7,34.0,0.8,0.0,2026-02-23 09:00:00
1282,4.7,100,105.0,20.0,62.9,85.0,3.6,0.0,2026-02-23 10:00:00
1283,5.0,100,137.0,7.0,15.2,130.0,3.2,0.0,2026-02-23 11:00:00
1284,5.4,100,195.0,5.0,8.9,190.0,2.3,0.0,2026-02-23 12:00:00
1285,5.8,100,266.0,6.0,9.7,260.0,1.3,0.0,2026-02-23 13:00:00
1286,6.4,93,316.0,19.0,30.2,297.0,1.0,0.0,2026-02-23 14:00:00
1287,7.7,67,328.0,61.0,104.0,267.0,0.7,0.0,2026-02-23 15:00:00
1288,8.8,34,413.0,235.0,473.5,178.0,0.7,0.0,2026-02-23 16:00:00
1289,9.3,16,307.0,203.0,556.7,104.0,1.9,0.0,2026-02-23 17:00:00
1290,8.5,10,143.0,79.0,393.8,64.0,0.6,0.0,2026-02-23 18:00:00
1291,6.4,0,16.0,5.0,66.9,11.0,1.1,0.0,2026-02-23 19:00:00
1292,4.8,0,0.0,0.0,0.0,0.0,3.6,0.0,2026-02-23 20:00:00
1293,4.2,1,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-23 21:00:00
1294,3.7,0,0.0,0.0,0.0,0.0,0.4,0.0,2026-02-23 22:00:00
1295,2.7,1,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-23 23:00:00
1296,1.9,2,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-24 00:00:00
1297,1.3,52,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-24 01:00:00
1298,1.0,100,0.0,0.0,0.0,0.0,0.3,0.0,2026-02-24 02:00:00
1299,0.7,100,0.0,0.0,0.0,0.0,0.7,0.0,2026-02-24 03:00:00
1300,1.3,100,0.0,0.0,0.0,0.0,1.4,0.0,2026-02-24 04:00:00
1301,2.5,100,0.0,0.0,0.0,0.0,3.1,0.0,2026-02-24 05:00:00
1302,3.2,100,0.0,0.0,0.0,0.0,2.0,0.0,2026-02-24 06:00:00
1303,3.6,100,0.0,0.0,0.0,0.0,2.9,0.2,2026-02-24 07:00:00
1304,4.2,100,1.0,0.0,0.0,1.0,2.6,0.2,2026-02-24 08:00:00
1305,4.7,100,11.0,0.0,0.0,11.0,2.0,0.3,2026-02-24 09:00:00
1306,5.2,97,45.0,0.0,0.0,45.0,5.8,0.5,2026-02-24 10:00:00
1307,7.6,95,191.0,56.0,120.3,135.0,7.0,1.0,2026-02-24 11:00:00
1308,10.5,86,439.0,240.0,421.7,199.0,5.9,2.0,2026-02-24 12:00:00
1309,12.2,28,497.0,320.0,510.6,177.0,4.0,0.9,2026-02-24 13:00:00
1310,14.0,72,532.0,381.0,600.7,151.0,12.3,0.0,2026-02-24 14:00:00
1311,13.8,85,423.0,286.0,483.7,137.0,11.4,0.2,2026-02-24 15:00:00
1312,14.2,99,346.0,198.0,395.3,148.0,9.5,0.0,2026-02-24 16:00:00
1313,14.2,84,279.0,169.0,458.0,110.0,6.6,0.0,2026-02-24 17:00:00
1314,12.7,100,132.0,53.0,258.9,79.0,1.8,0.0,2026-02-24 18:00:00
1315,10.3,100,14.0,1.0,13.0,13.0,4.8,0.0,2026-02-24 19:00:00
1316,8.8,100,0.0,0.0,0.0,0.0,4.1,0.0,2026-02-24 20:00:00
1317,9.7,100,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-24 21:00:00
1318,9.4,99,0.0,0.0,0.0,0.0,0.7,0.0,2026-02-24 22:00:00
1319,9.5,97,0.0,0.0,0.0,0.0,7.5,0.0,2026-02-24 23:00:00
1320,8.5,100,0.0,0.0,0.0,0.0,6.4,0.7,2026-02-25 00:00:00
1321,8.3,100,0.0,0.0,0.0,0.0,5.3,2.1,2026-02-25 01:00:00
1322,6.9,100,0.0,0.0,0.0,0.0,9.6,2.6,2026-02-25 02:00:00
1323,6.1,100,0.0,0.0,0.0,0.0,4.9,2.0,2026-02-25 03:00:00
1324,6.0,100,0.0,0.0,0.0,0.0,1.5,0.5,2026-02-25 04:00:00
1325,5.6,100,0.0,0.0,0.0,0.0,1.9,0.1,2026-02-25 05:00:00
1326,5.9,86,0.0,0.0,0.0,0.0,1.2,0.6,2026-02-25 06:00:00
1327,5.4,100,0.0,0.0,0.0,0.0,1.3,0.3,2026-02-25 07:00:00
1328,6.4,92,2.0,0.0,0.0,2.0,4.4,0.0,2026-02-25 08:00:00
1329,6.5,100,23.0,0.0,0.0,23.0,8.2,0.2,2026-02-25 09:00:00
1330,7.1,100,103.0,14.0,42.7,89.0,8.4,0.2,2026-02-25 10:00:00
1331,7.3,100,108.0,12.0,25.5,96.0,9.7,0.1,2026-02-25 11:00:00
1332,8.0,100,236.0,48.0,83.6,188.0,13.8,0.4,2026-02-25 12:00:00
1333,7.5,100,194.0,30.0,47.5,164.0,10.2,0.2,2026-02-25 13:00:00
1334,7.4,95,153.0,10.0,15.6,143.0,10.8,0.2,2026-02-25 14:00:00
1335,6.7,100,184.0,14.0,23.5,170.0,9.3,0.1,2026-02-25 15:00:00
1336,6.3,100,99.0,4.0,7.9,95.0,6.8,0.3,2026-02-25 16:00:00
1337,6.2,77,117.0,19.0,50.9,98.0,5.3,0.2,2026-02-25 17:00:00
1338,5.7,95,48.0,3.0,14.4,45.0,6.6,0.2,2026-02-25 18:00:00
1339,5.1,96,6.0,1.0,12.7,5.0,6.5,0.1,2026-02-25 19:00:00
1340,5.1,98,0.0,0.0,0.0,0.0,6.3,0.1,2026-02-25 20:00:00
1341,4.3,98,0.0,0.0,0.0,0.0,3.5,0.0,2026-02-25 21:00:00
1342,4.6,58,0.0,0.0,0.0,0.0,5.4,0.1,2026-02-25 22:00:00
1343,4.3,35,0.0,0.0,0.0,0.0,4.6,0.1,2026-02-25 23:00:00
1344,3.1,45,0.0,0.0,0.0,0.0,2.7,1.0,2026-02-26 00:00:00
1345,2.4,99,0.0,0.0,0.0,0.0,1.8,0.1,2026-02-26 01:00:00
1346,2.4,100,0.0,0.0,0.0,0.0,2.7,0.1,2026-02-26 02:00:00
1347,1.7,99,0.0,0.0,0.0,0.0,0.3,0.0,2026-02-26 03:00:00
1348,1.5,98,0.0,0.0,0.0,0.0,3.3,0.9,2026-02-26 04:00:00
1349,1.5,98,0.0,0.0,0.0,0.0,1.3,0.4,2026-02-26 05:00:00
1350,1.8,100,0.0,0.0,0.0,0.0,2.1,0.2,2026-02-26 06:00:00
1351,2.0,100,0.0,0.0,0.0,0.0,2.3,0.5,2026-02-26 07:00:00
1352,2.1,100,1.0,0.0,0.0,1.0,0.4,0.7,2026-02-26 08:00:00
1353,2.6,100,30.0,0.0,0.0,30.0,6.0,0.2,2026-02-26 09:00:00
1354,4.0,100,108.0,15.0,45.0,93.0,4.3,0.5,2026-02-26 10:00:00
1355,5.1,94,183.0,49.0,103.0,134.0,6.6,0.1,2026-02-26 11:00:00
1356,5.5,61,220.0,55.0,94.9,165.0,8.1,0.1,2026-02-26 12:00:00
1357,5.8,100,460.0,260.0,408.3,200.0,11.0,0.1,2026-02-26 13:00:00
1358,5.4,76,401.0,184.0,285.7,217.0,13.9,0.2,2026-02-26 14:00:00
1359,4.5,100,302.0,157.0,261.3,145.0,10.1,0.2,2026-02-26 15:00:00
1360,3.4,97,115.0,2.0,3.9,113.0,6.9,1.0,2026-02-26 16:00:00
1361,3.0,100,55.0,0.0,0.0,55.0,6.5,0.8,2026-02-26 17:00:00
1362,2.5,100,24.0,0.0,0.0,24.0,7.6,1.7,2026-02-26 18:00:00
1363,2.3,100,4.0,0.0,0.0,4.0,8.2,2.1,2026-02-26 19:00:00
1364,2.6,100,0.0,0.0,0.0,0.0,7.9,1.2,2026-02-26 20:00:00
1365,2.7,100,0.0,0.0,0.0,0.0,9.0,0.5,2026-02-26 21:00:00
1366,2.3,100,0.0,0.0,0.0,0.0,8.7,0.6,2026-02-26 22:00:00
1367,2.2,100,0.0,0.0,0.0,0.0,8.1,0.8,2026-02-26 23:00:00
1368,2.1,100,0.0,0.0,0.0,0.0,7.1,0.9,2026-02-27 00:00:00
1369,2.0,100,0.0,0.0,0.0,0.0,7.8,0.7,2026-02-27 01:00:00
1370,2.0,100,0.0,0.0,0.0,0.0,8.0,0.6,2026-02-27 02:00:00
1371,2.2,100,0.0,0.0,0.0,0.0,7.2,0.5,2026-02-27 03:00:00
1372,2.1,100,0.0,0.0,0.0,0.0,6.4,0.5,2026-02-27 04:00:00
1373,2.1,100,0.0,0.0,0.0,0.0,7.8,0.6,2026-02-27 05:00:00
1374,2.0,100,0.0,0.0,0.0,0.0,7.7,0.6,2026-02-27 06:00:00
1375,1.8,100,0.0,0.0,0.0,0.0,7.8,1.1,2026-02-27 07:00:00
1376,1.7,100,1.0,0.0,0.0,1.0,6.9,1.6,2026-02-27 08:00:00
1377,2.2,100,18.0,0.0,0.0,18.0,7.2,1.3,2026-02-27 09:00:00
1378,2.7,100,35.0,0.0,0.0,35.0,6.9,0.5,2026-02-27 10:00:00
1379,2.9,100,60.0,2.0,4.2,58.0,6.8,0.3,2026-02-27 11:00:00
1380,3.0,100,52.0,0.0,0.0,52.0,6.7,0.2,2026-02-27 12:00:00
1381,3.5,100,117.0,0.0,0.0,117.0,6.0,0.3,2026-02-27 13:00:00
1382,3.5,100,122.0,0.0,0.0,122.0,6.4,0.9,2026-02-27 14:00:00
1383,4.1,100,96.0,0.0,0.0,96.0,7.8,1.3,2026-02-27 15:00:00
1384,3.7,100,91.0,0.0,0.0,91.0,6.6,1.0,2026-02-27 16:00:00
1385,3.5,100,57.0,0.0,0.0,57.0,6.7,0.7,2026-02-27 17:00:00
1386,3.1,100,20.0,0.0,0.0,20.0,7.3,1.0,2026-02-27 18:00:00
1387,2.6,100,3.0,0.0,0.0,3.0,7.6,0.9,2026-02-27 19:00:00
1388,2.5,100,0.0,0.0,0.0,0.0,8.1,1.0,2026-02-27 20:00:00
1389,3.3,100,0.0,0.0,0.0,0.0,8.0,1.1,2026-02-27 21:00:00
1390,3.1,100,0.0,0.0,0.0,0.0,8.2,0.9,2026-02-27 22:00:00
1391,3.0,100,0.0,0.0,0.0,0.0,6.7,0.8,2026-02-27 23:00:00
1392,3.2,100,0.0,0.0,0.0,0.0,7.3,0.4,2026-02-28 00:00:00
1393,3.2,100,0.0,0.0,0.0,0.0,6.8,0.6,2026-02-28 01:00:00
1394,3.1,100,0.0,0.0,0.0,0.0,7.0,0.8,2026-02-28 02:00:00
1395,3.3,100,0.0,0.0,0.0,0.0,4.5,0.8,2026-02-28 03:00:00
1396,3.3,100,0.0,0.0,0.0,0.0,3.5,0.2,2026-02-28 04:00:00
1397,3.2,100,0.0,0.0,0.0,0.0,4.3,0.1,2026-02-28 05:00:00
1398,3.2,93,0.0,0.0,0.0,0.0,4.2,0.2,2026-02-28 06:00:00
1399,3.0,95,0.0,0.0,0.0,0.0,4.1,0.3,2026-02-28 07:00:00
1400,3.0,100,2.0,0.0,0.0,2.0,3.9,0.3,2026-02-28 08:00:00
1401,3.8,100,28.0,3.0,17.5,25.0,2.8,0.1,2026-02-28 09:00:00
1402,4.4,100,66.0,5.0,14.6,61.0,1.9,0.3,2026-02-28 10:00:00
1403,5.1,100,143.0,17.0,35.0,126.0,1.9,0.4,2026-02-28 11:00:00
1404,5.9,100,213.0,59.0,100.1,154.0,3.2,0.5,2026-02-28 12:00:00
1405,5.9,100,155.0,0.0,0.0,155.0,1.7,0.7,2026-02-28 13:00:00
1406,6.4,100,224.0,35.0,53.5,189.0,2.2,0.7,2026-02-28 14:00:00
1407,7.2,100,195.0,36.0,59.0,159.0,5.1,0.7,2026-02-28 15:00:00
1408,6.9,100,125.0,0.0,0.0,125.0,6.8,0.1,2026-02-28 16:00:00
1409,6.3,100,90.0,6.0,15.5,84.0,6.5,0.2,2026-02-28 17:00:00
1410,5.8,100,60.0,9.0,40.7,51.0,5.2,0.2,2026-02-28 18:00:00
1411,4.9,99,10.0,1.0,11.8,9.0,1.9,0.1,2026-02-28 19:00:00
1412,4.7,95,0.0,0.0,0.0,0.0,1.3,0.1,2026-02-28 20:00:00
1413,4.5,93,0.0,0.0,0.0,0.0,1.9,0.1,2026-02-28 21:00:00
1414,4.5,94,0.0,0.0,0.0,0.0,2.2,0.2,2026-02-28 22:00:00
1415,4.3,98,0.0,0.0,0.0,0.0,2.3,0.2,2026-02-28 23:00:00
1416,4.0,98,0.0,0.0,0.0,0.0,2.4,0.2,2026-03-01 00:00:00
1417,3.9,99,0.0,0.0,0.0,0.0,2.4,0.1,2026-03-01 01:00:00
1418,3.8,100,0.0,0.0,0.0,0.0,1.7,0.0,2026-03-01 02:00:00
1419,4.3,96,0.0,0.0,0.0,0.0,3.0,0.0,2026-03-01 03:00:00
1420,4.3,99,0.0,0.0,0.0,0.0,2.9,0.0,2026-03-01 04:00:00
1421,4.2,100,0.0,0.0,0.0,0.0,1.5,0.0,2026-03-01 05:00:00
1422,4.2,100,0.0,0.0,0.0,0.0,1.3,0.0,2026-03-01 06:00:00
1423,3.9,100,0.0,0.0,0.0,0.0,1.0,0.0,2026-03-01 07:00:00
1424,4.1,96,3.0,0.0,0.0,3.0,2.0,0.0,2026-03-01 08:00:00
1425,4.9,96,37.0,2.0,11.4,35.0,1.9,0.0,2026-03-01 09:00:00
1426,5.4,83,106.0,8.0,23.0,98.0,2.8,0.0,2026-03-01 10:00:00
1427,6.6,96,271.0,84.0,171.0,187.0,0.6,0.2,2026-03-01 11:00:00
1428,7.5,99,314.0,100.0,168.1,214.0,0.9,0.1,2026-03-01 12:00:00
1429,8.0,100,270.0,70.0,107.4,200.0,1.3,0.0,2026-03-01 13:00:00
1430,8.6,100,275.0,45.0,68.3,230.0,1.1,0.0,2026-03-01 14:00:00
1431,9.7,98,334.0,58.0,94.3,276.0,5.4,0.0,2026-03-01 15:00:00
1432,9.2,98,314.0,127.0,242.7,187.0,8.6,0.0,2026-03-01 16:00:00
1433,8.6,94,179.0,23.0,58.9,156.0,7.6,0.0,2026-03-01 17:00:00
1434,7.8,98,57.0,0.0,0.0,57.0,6.8,0.0,2026-03-01 18:00:00
1435,6.9,99,10.0,0.0,0.0,10.0,4.7,0.0,2026-03-01 19:00:00
1436,6.3,100,0.0,0.0,0.0,0.0,4.4,0.0,2026-03-01 20:00:00
1437,6.7,93,0.0,0.0,0.0,0.0,3.2,0.0,2026-03-01 21:00:00
1438,6.2,53,0.0,0.0,0.0,0.0,3.4,0.0,2026-03-01 22:00:00
1439,5.7,98,0.0,0.0,0.0,0.0,0.9,0.0,2026-03-01 23:00:00
1440,4.8,90,0.0,0.0,0.0,0.0,0.5,0.0,2026-03-02 00:00:00
1441,3.4,16,0.0,0.0,0.0,0.0,1.4,0.0,2026-03-02 01:00:00
1442,2.4,15,0.0,0.0,0.0,0.0,2.7,0.0,2026-03-02 02:00:00
1443,1.6,100,0.0,0.0,0.0,0.0,1.0,0.0,2026-03-02 03:00:00
1444,1.1,100,0.0,0.0,0.0,0.0,1.8,0.0,2026-03-02 04:00:00
1445,0.4,100,0.0,0.0,0.0,0.0,0.8,0.0,2026-03-02 05:00:00
1446,0.2,100,0.0,0.0,0.0,0.0,0.6,0.0,2026-03-02 06:00:00
1447,0.0,100,0.0,0.0,0.0,0.0,0.6,0.0,2026-03-02 07:00:00
1448,0.3,100,9.0,2.0,31.6,7.0,0.7,0.0,2026-03-02 08:00:00
1449,1.4,100,116.0,53.0,292.7,63.0,2.7,0.0,2026-03-02 09:00:00
1450,3.3,82,294.0,196.0,554.3,98.0,3.5,0.0,2026-03-02 10:00:00
1451,6.2,1,442.0,306.0,616.4,136.0,2.5,0.0,2026-03-02 11:00:00
1452,9.6,0,578.0,435.0,725.2,143.0,1.8,0.0,2026-03-02 12:00:00
1453,12.3,0,662.0,536.0,816.0,126.0,1.5,0.0,2026-03-02 13:00:00
1454,13.9,0,670.0,546.0,822.8,124.0,1.0,0.0,2026-03-02 14:00:00
1455,14.1,0,615.0,495.0,798.9,120.0,0.9,0.0,2026-03-02 15:00:00
1456,14.6,1,507.0,398.0,754.1,109.0,0.8,0.0,2026-03-02 16:00:00
1457,14.5,1,351.0,257.0,651.4,94.0,1.0,0.0,2026-03-02 17:00:00
1458,13.2,0,172.0,104.0,454.4,68.0,1.4,0.0,2026-03-02 18:00:00
1459,10.0,0,27.0,10.0,112.6,17.0,2.2,0.0,2026-03-02 19:00:00
1460,7.3,0,0.0,0.0,0.0,0.0,0.9,0.0,2026-03-02 20:00:00
1461,6.4,1,0.0,0.0,0.0,0.0,0.5,0.0,2026-03-02 21:00:00
1462,6.0,77,0.0,0.0,0.0,0.0,1.5,0.0,2026-03-02 22:00:00
1463,5.3,85,0.0,0.0,0.0,0.0,1.8,0.0,2026-03-02 23:00:00
1464,4.8,64,0.0,0.0,0.0,0.0,1.6,0.0,2026-03-03 00:00:00
1465,4.3,97,0.0,0.0,0.0,0.0,1.5,0.0,2026-03-03 01:00:00
1466,4.0,100,0.0,0.0,0.0,0.0,2.0,0.0,2026-03-03 02:00:00
1467,3.5,79,0.0,0.0,0.0,0.0,1.2,0.0,2026-03-03 03:00:00
1468,3.3,100,0.0,0.0,0.0,0.0,1.4,0.0,2026-03-03 04:00:00
1469,3.1,100,0.0,0.0,0.0,0.0,1.6,0.0,2026-03-03 05:00:00
1470,3.3,100,0.0,0.0,0.0,0.0,1.1,0.0,2026-03-03 06:00:00
1471,3.4,100,0.0,0.0,0.0,0.0,0.9,0.0,2026-03-03 07:00:00
1472,3.6,100,9.0,0.0,0.0,9.0,1.1,0.0,2026-03-03 08:00:00
1473,4.8,100,96.0,15.0,80.6,81.0,0.5,0.0,2026-03-03 09:00:00
1474,7.1,99,259.0,107.0,298.3,152.0,1.5,0.0,2026-03-03 10:00:00
1475,10.2,100,434.0,265.0,528.4,169.0,0.9,0.0,2026-03-03 11:00:00
1476,12.3,100,501.0,263.0,434.8,238.0,2.7,0.0,2026-03-03 12:00:00
1477,13.6,100,528.0,235.0,355.1,293.0,4.9,0.0,2026-03-03 13:00:00
1478,14.1,100,545.0,280.0,418.9,265.0,8.6,0.0,2026-03-03 14:00:00
1479,13.6,100,441.0,177.0,283.6,264.0,10.9,0.0,2026-03-03 15:00:00
1480,11.6,100,303.0,71.0,133.4,232.0,9.3,0.0,2026-03-03 16:00:00
1481,10.1,100,163.0,16.0,40.1,147.0,8.5,0.0,2026-03-03 17:00:00
1482,8.6,100,75.0,2.0,8.6,73.0,7.8,0.1,2026-03-03 18:00:00
1483,7.5,100,6.0,0.0,0.0,6.0,6.9,0.0,2026-03-03 19:00:00
1484,6.9,100,0.0,0.0,0.0,0.0,6.8,0.0,2026-03-03 20:00:00
1485,7.5,100,0.0,0.0,0.0,0.0,5.4,0.0,2026-03-03 21:00:00
1486,7.5,100,0.0,0.0,0.0,0.0,5.3,0.0,2026-03-03 22:00:00
1487,7.2,100,0.0,0.0,0.0,0.0,5.7,0.0,2026-03-03 23:00:00
1488,6.9,100,0.0,0.0,0.0,0.0,5.0,0.0,2026-03-04 00:00:00
1489,6.7,73,0.0,0.0,0.0,0.0,5.6,0.2,2026-03-04 01:00:00
1490,6.6,86,0.0,0.0,0.0,0.0,4.4,0.4,2026-03-04 02:00:00
1491,6.2,100,0.0,0.0,0.0,0.0,3.9,0.1,2026-03-04 03:00:00
1492,6.2,93,0.0,0.0,0.0,0.0,3.7,0.0,2026-03-04 04:00:00
1493,6.2,96,0.0,0.0,0.0,0.0,3.6,0.0,2026-03-04 05:00:00
1494,5.0,63,0.0,0.0,0.0,0.0,1.4,0.1,2026-03-04 06:00:00
1495,3.8,79,0.0,0.0,0.0,0.0,1.5,0.0,2026-03-04 07:00:00
1496,3.4,99,10.0,1.0,14.6,9.0,1.5,0.0,2026-03-04 08:00:00
1497,5.1,65,83.0,17.0,88.9,66.0,2.5,0.0,2026-03-04 09:00:00
1498,7.1,64,246.0,133.0,365.6,113.0,3.1,0.1,2026-03-04 10:00:00
1499,8.4,51,401.0,253.0,499.3,148.0,3.8,0.3,2026-03-04 11:00:00
1500,9.4,61,415.0,245.0,401.6,170.0,4.1,0.2,2026-03-04 12:00:00
1501,10.4,100,513.0,323.0,484.4,190.0,3.4,0.3,2026-03-04 13:00:00
1502,11.1,98,438.0,238.0,353.5,200.0,1.8,0.1,2026-03-04 14:00:00
1503,12.2,52,385.0,160.0,254.5,225.0,3.0,0.1,2026-03-04 15:00:00
1504,12.5,41,423.0,259.0,482.7,164.0,3.1,0.0,2026-03-04 16:00:00
1505,12.2,60,352.0,246.0,610.6,106.0,6.1,0.0,2026-03-04 17:00:00
1506,10.6,7,175.0,99.0,418.1,76.0,5.8,0.0,2026-03-04 18:00:00
1507,7.5,2,30.0,11.0,118.6,19.0,4.3,0.0,2026-03-04 19:00:00
1508,6.2,0,0.0,0.0,0.0,0.0,2.2,0.0,2026-03-04 20:00:00
1509,5.4,0,0.0,0.0,0.0,0.0,1.1,0.0,2026-03-04 21:00:00
1510,5.1,0,0.0,0.0,0.0,0.0,0.9,0.0,2026-03-04 22:00:00
1511,4.0,0,0.0,0.0,0.0,0.0,2.1,0.0,2026-03-04 23:00:00
1512,3.3,1,0.0,0.0,0.0,0.0,2.0,0.0,2026-03-05 00:00:00
1513,2.6,1,0.0,0.0,0.0,0.0,1.4,0.0,2026-03-05 01:00:00
1514,2.0,3,0.0,0.0,0.0,0.0,1.5,0.0,2026-03-05 02:00:00
1515,1.9,0,0.0,0.0,0.0,0.0,0.6,0.0,2026-03-05 03:00:00
1516,1.4,0,0.0,0.0,0.0,0.0,0.8,0.0,2026-03-05 04:00:00
1517,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2026-03-05 05:00:00
1518,0.5,0,0.0,0.0,0.0,0.0,1.8,0.0,2026-03-05 06:00:00
1519,0.2,1,0.0,0.0,0.0,0.0,1.2,0.0,2026-03-05 07:00:00
1520,0.6,98,14.0,4.0,56.3,10.0,2.5,0.0,2026-03-05 08:00:00
1521,2.1,100,143.0,78.0,397.2,65.0,3.3,0.0,2026-03-05 09:00:00
1522,5.2,100,309.0,189.0,512.1,120.0,4.5,0.0,2026-03-05 10:00:00
1523,8.2,98,429.0,233.0,455.2,196.0,3.4,0.0,2026-03-05 11:00:00
1524,11.3,98,580.0,395.0,642.1,185.0,3.8,0.0,2026-03-05 12:00:00
1525,13.0,88,649.0,450.0,669.8,199.0,3.6,0.0,2026-03-05 13:00:00
1526,14.1,100,675.0,520.0,766.9,155.0,2.5,0.0,2026-03-05 14:00:00
1527,14.5,100,596.0,405.0,639.4,191.0,2.5,0.0,2026-03-05 15:00:00
1528,14.8,100,401.0,155.0,286.5,246.0,1.0,0.0,2026-03-05 16:00:00
1529,14.4,100,220.0,27.0,66.3,193.0,3.3,0.0,2026-03-05 17:00:00
1530,12.4,100,99.0,8.0,33.2,91.0,4.5,0.0,2026-03-05 18:00:00
