sira,temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation,time
7594,16.8,16,235.0,164.0,577.4,71.0,3.8,0.0,2019-11-13 10:00:00
7595,20.5,27,371.0,287.0,710.2,84.0,5.0,0.0,2019-11-13 11:00:00
7596,22.8,29,463.0,374.0,774.5,89.0,4.2,0.0,2019-11-13 12:00:00
7597,23.9,3,502.0,412.0,799.9,90.0,3.7,0.0,2019-11-13 13:00:00
7598,24.5,41,484.0,397.0,796.6,87.0,4.0,0.0,2019-11-13 14:00:00
7599,25.1,35,407.0,323.0,744.2,84.0,1.6,0.0,2019-11-13 15:00:00
7600,24.5,81,277.0,197.0,603.6,80.0,0.5,0.0,2019-11-13 16:00:00
7601,23.0,91,129.0,73.0,399.6,56.0,3.4,0.0,2019-11-13 17:00:00
7602,20.2,93,15.0,4.0,58.2,11.0,5.1,0.0,2019-11-13 18:00:00
7603,17.0,95,0.0,0.0,0.0,0.0,6.6,0.0,2019-11-13 19:00:00
7604,15.5,98,0.0,0.0,0.0,0.0,6.4,0.0,2019-11-13 20:00:00
7605,15.0,92,0.0,0.0,0.0,0.0,6.2,0.0,2019-11-13 21:00:00
7606,14.5,90,0.0,0.0,0.0,0.0,4.7,0.0,2019-11-13 22:00:00
7607,13.8,96,0.0,0.0,0.0,0.0,3.7,0.0,2019-11-13 23:00:00
7608,13.1,98,0.0,0.0,0.0,0.0,4.4,0.0,2019-11-14 00:00:00
7609,12.7,96,0.0,0.0,0.0,0.0,3.9,0.0,2019-11-14 01:00:00
7610,12.5,95,0.0,0.0,0.0,0.0,5.8,0.0,2019-11-14 02:00:00
7611,13.4,98,0.0,0.0,0.0,0.0,4.3,0.0,2019-11-14 03:00:00
7612,13.2,99,0.0,0.0,0.0,0.0,5.6,0.0,2019-11-14 04:00:00
7613,13.6,99,0.0,0.0,0.0,0.0,4.8,0.0,2019-11-14 05:00:00
7614,13.9,99,0.0,0.0,0.0,0.0,5.2,0.0,2019-11-14 06:00:00
7615,13.9,80,0.0,0.0,0.0,0.0,3.2,0.0,2019-11-14 07:00:00
7616,13.2,81,2.0,0.0,0.0,2.0,4.4,0.0,2019-11-14 08:00:00
7617,13.5,83,74.0,28.0,220.1,46.0,3.1,0.0,2019-11-14 09:00:00
7618,15.7,78,205.0,103.0,367.6,102.0,2.3,0.0,2019-11-14 10:00:00
7619,18.5,49,348.0,237.0,592.3,111.0,4.6,0.0,2019-11-14 11:00:00
7620,21.1,99,463.0,375.0,783.0,88.0,2.5,0.0,2019-11-14 12:00:00
7621,22.3,95,379.0,175.0,342.3,204.0,3.1,0.0,2019-11-14 13:00:00
7622,22.4,83,340.0,131.0,264.8,209.0,4.8,0.0,2019-11-14 14:00:00
7623,22.0,93,334.0,194.0,450.6,140.0,2.7,0.0,2019-11-14 15:00:00
7624,20.4,100,144.0,47.0,145.5,97.0,3.6,0.0,2019-11-14 16:00:00
7625,19.9,86,58.0,13.0,72.3,45.0,4.4,0.0,2019-11-14 17:00:00
7626,19.4,100,8.0,0.0,0.0,8.0,6.1,0.0,2019-11-14 18:00:00
7627,15.6,100,0.0,0.0,0.0,0.0,8.5,0.0,2019-11-14 19:00:00
7628,16.8,100,0.0,0.0,0.0,0.0,4.1,0.0,2019-11-14 20:00:00
7629,16.4,100,0.0,0.0,0.0,0.0,4.0,0.0,2019-11-14 21:00:00
7630,14.5,100,0.0,0.0,0.0,0.0,3.1,0.3,2019-11-14 22:00:00
7631,13.1,98,0.0,0.0,0.0,0.0,5.4,0.0,2019-11-14 23:00:00
7632,13.5,74,0.0,0.0,0.0,0.0,5.4,0.0,2019-11-15 00:00:00
7633,14.3,92,0.0,0.0,0.0,0.0,1.9,0.0,2019-11-15 01:00:00
7634,13.7,57,0.0,0.0,0.0,0.0,1.8,0.0,2019-11-15 02:00:00
7635,12.5,26,0.0,0.0,0.0,0.0,1.1,0.0,2019-11-15 03:00:00
7636,11.2,94,0.0,0.0,0.0,0.0,1.6,0.0,2019-11-15 04:00:00
7637,11.1,71,0.0,0.0,0.0,0.0,0.4,0.0,2019-11-15 05:00:00
7638,10.8,39,0.0,0.0,0.0,0.0,0.8,0.0,2019-11-15 06:00:00
7639,10.6,34,0.0,0.0,0.0,0.0,0.5,0.0,2019-11-15 07:00:00
7640,9.9,18,1.0,0.0,0.0,1.0,1.3,0.0,2019-11-15 08:00:00
7641,11.1,2,75.0,40.0,323.7,35.0,2.4,0.0,2019-11-15 09:00:00
7642,13.9,1,226.0,161.0,582.5,65.0,2.9,0.0,2019-11-15 10:00:00
7643,16.7,1,359.0,280.0,706.5,79.0,3.0,0.0,2019-11-15 11:00:00
7644,18.9,17,451.0,365.0,768.3,86.0,4.0,0.0,2019-11-15 12:00:00
7645,20.2,53,483.0,388.0,764.7,95.0,4.3,0.0,2019-11-15 13:00:00
7646,20.8,92,456.0,349.0,710.8,107.0,4.5,0.0,2019-11-15 14:00:00
7647,20.7,94,329.0,208.0,487.0,121.0,4.7,0.0,2019-11-15 15:00:00
7648,19.9,99,213.0,89.0,278.2,124.0,3.8,0.0,2019-11-15 16:00:00
7649,17.5,99,83.0,14.0,79.2,69.0,5.1,0.0,2019-11-15 17:00:00
7650,14.9,32,9.0,0.0,0.0,9.0,7.9,0.0,2019-11-15 18:00:00
7651,16.8,7,0.0,0.0,0.0,0.0,4.9,0.0,2019-11-15 19:00:00
7652,15.8,14,0.0,0.0,0.0,0.0,1.5,0.0,2019-11-15 20:00:00
7653,14.8,2,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-15 21:00:00
7654,13.5,0,0.0,0.0,0.0,0.0,2.2,0.0,2019-11-15 22:00:00
7655,12.4,2,0.0,0.0,0.0,0.0,2.5,0.0,2019-11-15 23:00:00
7656,11.7,30,0.0,0.0,0.0,0.0,1.5,0.0,2019-11-16 00:00:00
7657,10.7,67,0.0,0.0,0.0,0.0,2.8,0.0,2019-11-16 01:00:00
7658,9.9,54,0.0,0.0,0.0,0.0,2.9,0.0,2019-11-16 02:00:00
7659,10.6,33,0.0,0.0,0.0,0.0,2.1,0.0,2019-11-16 03:00:00
7660,9.5,2,0.0,0.0,0.0,0.0,1.8,0.0,2019-11-16 04:00:00
7661,9.2,1,0.0,0.0,0.0,0.0,1.5,0.0,2019-11-16 05:00:00
7662,8.7,56,0.0,0.0,0.0,0.0,2.6,0.0,2019-11-16 06:00:00
7663,8.8,28,0.0,0.0,0.0,0.0,4.7,0.0,2019-11-16 07:00:00
7664,7.7,33,1.0,0.0,0.0,1.0,4.1,0.0,2019-11-16 08:00:00
7665,10.7,38,75.0,38.0,316.2,37.0,2.6,0.0,2019-11-16 09:00:00
7666,13.2,0,217.0,149.0,546.5,68.0,1.4,0.0,2019-11-16 10:00:00
7667,15.5,0,350.0,272.0,693.1,78.0,1.5,0.0,2019-11-16 11:00:00
7668,17.2,0,440.0,355.0,753.3,85.0,1.9,0.0,2019-11-16 12:00:00
7669,18.7,0,479.0,391.0,776.3,88.0,0.0,0.0,2019-11-16 13:00:00
7670,19.7,0,460.0,374.0,767.3,86.0,1.1,0.0,2019-11-16 14:00:00
7671,19.6,0,387.0,306.0,722.2,81.0,1.4,0.0,2019-11-16 15:00:00
7672,19.3,0,268.0,199.0,628.1,69.0,1.8,0.0,2019-11-16 16:00:00
7673,16.5,0,123.0,76.0,436.6,47.0,5.8,0.0,2019-11-16 17:00:00
7674,13.3,0,12.0,4.0,62.1,8.0,8.1,0.0,2019-11-16 18:00:00
7675,14.8,1,0.0,0.0,0.0,0.0,4.8,0.0,2019-11-16 19:00:00
7676,14.2,18,0.0,0.0,0.0,0.0,3.8,0.0,2019-11-16 20:00:00
7677,12.8,100,0.0,0.0,0.0,0.0,4.0,0.0,2019-11-16 21:00:00
7678,12.1,100,0.0,0.0,0.0,0.0,2.9,0.0,2019-11-16 22:00:00
7679,12.0,100,0.0,0.0,0.0,0.0,2.9,0.0,2019-11-16 23:00:00
7680,11.6,100,0.0,0.0,0.0,0.0,2.6,0.0,2019-11-17 00:00:00
7681,9.8,100,0.0,0.0,0.0,0.0,2.6,0.0,2019-11-17 01:00:00
7682,9.9,100,0.0,0.0,0.0,0.0,1.4,0.0,2019-11-17 02:00:00
7683,9.5,100,0.0,0.0,0.0,0.0,2.5,0.0,2019-11-17 03:00:00
7684,9.1,100,0.0,0.0,0.0,0.0,1.4,0.0,2019-11-17 04:00:00
7685,8.3,100,0.0,0.0,0.0,0.0,1.5,0.0,2019-11-17 05:00:00
7686,8.2,100,0.0,0.0,0.0,0.0,1.6,0.0,2019-11-17 06:00:00
7687,8.4,100,0.0,0.0,0.0,0.0,3.1,0.0,2019-11-17 07:00:00
7688,8.5,100,1.0,0.0,0.0,1.0,3.3,0.0,2019-11-17 08:00:00
7689,10.0,62,76.0,42.0,355.4,34.0,2.8,0.0,2019-11-17 09:00:00
7690,13.2,29,221.0,156.0,580.2,65.0,3.1,0.0,2019-11-17 10:00:00
7691,16.4,12,352.0,273.0,702.5,79.0,2.6,0.0,2019-11-17 11:00:00
7692,19.4,0,458.0,371.0,793.7,87.0,1.8,0.0,2019-11-17 12:00:00
7693,21.4,0,499.0,413.0,826.1,86.0,1.3,0.0,2019-11-17 13:00:00
7694,22.4,0,477.0,392.0,810.0,85.0,1.5,0.0,2019-11-17 14:00:00
7695,22.6,0,399.0,319.0,758.7,80.0,5.4,0.0,2019-11-17 15:00:00
7696,21.1,0,274.0,205.0,653.2,69.0,6.3,0.0,2019-11-17 16:00:00
7697,17.1,0,126.0,79.0,460.9,47.0,8.7,0.0,2019-11-17 17:00:00
7698,18.3,0,12.0,5.0,79.2,7.0,5.1,0.0,2019-11-17 18:00:00
7699,16.4,0,0.0,0.0,0.0,0.0,0.5,0.0,2019-11-17 19:00:00
7700,13.4,0,0.0,0.0,0.0,0.0,4.0,0.0,2019-11-17 20:00:00
7701,11.9,0,0.0,0.0,0.0,0.0,5.4,0.0,2019-11-17 21:00:00
7702,11.1,0,0.0,0.0,0.0,0.0,6.0,0.0,2019-11-17 22:00:00
7703,10.7,0,0.0,0.0,0.0,0.0,5.8,0.0,2019-11-17 23:00:00
7704,10.4,0,0.0,0.0,0.0,0.0,5.4,0.0,2019-11-18 00:00:00
7705,10.1,0,0.0,0.0,0.0,0.0,5.2,0.0,2019-11-18 01:00:00
7706,9.9,0,0.0,0.0,0.0,0.0,5.1,0.0,2019-11-18 02:00:00
7707,9.7,0,0.0,0.0,0.0,0.0,4.6,0.0,2019-11-18 03:00:00
7708,9.5,0,0.0,0.0,0.0,0.0,4.3,0.0,2019-11-18 04:00:00
7709,9.3,0,0.0,0.0,0.0,0.0,4.1,0.0,2019-11-18 05:00:00
7710,9.0,0,0.0,0.0,0.0,0.0,4.0,0.0,2019-11-18 06:00:00
7711,8.8,0,0.0,0.0,0.0,0.0,3.2,0.0,2019-11-18 07:00:00
7712,8.6,0,1.0,0.0,0.0,1.0,3.3,0.0,2019-11-18 08:00:00
7713,9.2,0,75.0,42.0,361.4,33.0,3.0,0.0,2019-11-18 09:00:00
7714,12.3,0,222.0,159.0,599.8,63.0,3.1,0.0,2019-11-18 10:00:00
7715,15.5,0,355.0,279.0,725.0,76.0,2.2,0.0,2019-11-18 11:00:00
7716,18.2,0,447.0,363.0,782.9,84.0,1.8,0.0,2019-11-18 12:00:00
7717,20.2,0,484.0,399.0,803.9,85.0,1.1,0.0,2019-11-18 13:00:00
7718,21.5,0,465.0,380.0,790.9,85.0,1.8,0.0,2019-11-18 14:00:00
7719,21.9,0,391.0,311.0,745.3,80.0,2.3,0.0,2019-11-18 15:00:00
7720,21.8,0,270.0,201.0,646.4,69.0,2.2,0.0,2019-11-18 16:00:00
7721,21.5,6,123.0,76.0,450.2,47.0,2.3,0.0,2019-11-18 17:00:00
7722,19.5,30,11.0,4.0,64.7,7.0,4.0,0.0,2019-11-18 18:00:00
7723,17.4,47,0.0,0.0,0.0,0.0,1.6,0.0,2019-11-18 19:00:00
7724,15.3,38,0.0,0.0,0.0,0.0,2.9,0.0,2019-11-18 20:00:00
7725,13.3,38,0.0,0.0,0.0,0.0,3.1,0.0,2019-11-18 21:00:00
7726,11.6,4,0.0,0.0,0.0,0.0,4.7,0.0,2019-11-18 22:00:00
7727,9.7,7,0.0,0.0,0.0,0.0,5.0,0.0,2019-11-18 23:00:00
7728,8.2,34,0.0,0.0,0.0,0.0,5.9,0.0,2019-11-19 00:00:00
7729,7.9,83,0.0,0.0,0.0,0.0,6.0,0.0,2019-11-19 01:00:00
7730,8.0,96,0.0,0.0,0.0,0.0,5.6,0.0,2019-11-19 02:00:00
7731,8.4,91,0.0,0.0,0.0,0.0,5.8,0.0,2019-11-19 03:00:00
7732,7.9,88,0.0,0.0,0.0,0.0,5.7,0.0,2019-11-19 04:00:00
7733,9.0,84,0.0,0.0,0.0,0.0,4.8,0.0,2019-11-19 05:00:00
7734,9.3,57,0.0,0.0,0.0,0.0,4.3,0.0,2019-11-19 06:00:00
7735,9.2,14,0.0,0.0,0.0,0.0,3.8,0.0,2019-11-19 07:00:00
7736,8.8,0,1.0,0.0,0.0,1.0,4.1,0.0,2019-11-19 08:00:00
7737,9.2,0,72.0,40.0,350.1,32.0,2.9,0.0,2019-11-19 09:00:00
7738,11.9,0,219.0,156.0,596.9,63.0,1.1,0.0,2019-11-19 10:00:00
7739,14.8,0,353.0,276.0,724.3,77.0,1.5,0.0,2019-11-19 11:00:00
7740,17.3,0,445.0,362.0,787.0,83.0,3.2,0.0,2019-11-19 12:00:00
7741,19.1,0,484.0,399.0,809.8,85.0,3.8,0.0,2019-11-19 13:00:00
7742,20.0,0,466.0,381.0,798.6,85.0,2.5,0.0,2019-11-19 14:00:00
7743,20.4,0,392.0,312.0,753.4,80.0,1.1,0.0,2019-11-19 15:00:00
7744,20.2,15,271.0,203.0,658.8,68.0,1.3,0.0,2019-11-19 16:00:00
7745,19.6,0,122.0,76.0,456.9,46.0,2.5,0.0,2019-11-19 17:00:00
7746,17.9,0,11.0,4.0,66.0,7.0,2.9,0.0,2019-11-19 18:00:00
7747,16.2,0,0.0,0.0,0.0,0.0,1.1,0.0,2019-11-19 19:00:00
7748,14.2,0,0.0,0.0,0.0,0.0,1.9,0.0,2019-11-19 20:00:00
7749,12.1,0,0.0,0.0,0.0,0.0,3.2,0.0,2019-11-19 21:00:00
7750,10.7,0,0.0,0.0,0.0,0.0,4.0,0.0,2019-11-19 22:00:00
7751,9.8,0,0.0,0.0,0.0,0.0,3.5,0.0,2019-11-19 23:00:00
7752,9.2,1,0.0,0.0,0.0,0.0,2.8,0.0,2019-11-20 00:00:00
7753,8.2,2,0.0,0.0,0.0,0.0,3.1,0.0,2019-11-20 01:00:00
7754,8.0,2,0.0,0.0,0.0,0.0,2.9,0.0,2019-11-20 02:00:00
7755,7.4,2,0.0,0.0,0.0,0.0,3.6,0.0,2019-11-20 03:00:00
7756,6.8,2,0.0,0.0,0.0,0.0,4.7,0.0,2019-11-20 04:00:00
7757,6.2,1,0.0,0.0,0.0,0.0,4.4,0.0,2019-11-20 05:00:00
7758,6.3,0,0.0,0.0,0.0,0.0,3.9,0.0,2019-11-20 06:00:00
7759,6.2,21,0.0,0.0,0.0,0.0,3.3,0.0,2019-11-20 07:00:00
7760,6.1,35,1.0,0.0,0.0,1.0,4.1,0.0,2019-11-20 08:00:00
7761,6.9,39,72.0,40.0,356.2,32.0,2.6,0.0,2019-11-20 09:00:00
7762,10.1,31,222.0,160.0,621.0,62.0,3.2,0.0,2019-11-20 10:00:00
7763,13.6,23,357.0,281.0,744.7,76.0,3.3,0.0,2019-11-20 11:00:00
7764,16.4,35,452.0,369.0,808.7,83.0,3.5,0.0,2019-11-20 12:00:00
7765,18.4,2,492.0,407.0,832.0,85.0,2.9,0.0,2019-11-20 13:00:00
7766,19.4,0,471.0,387.0,816.8,84.0,3.1,0.0,2019-11-20 14:00:00
7767,19.6,33,395.0,316.0,768.7,79.0,5.1,0.0,2019-11-20 15:00:00
7768,18.7,85,269.0,197.0,645.0,72.0,5.5,0.0,2019-11-20 16:00:00
7769,14.6,1,117.0,64.0,390.4,53.0,8.7,0.0,2019-11-20 17:00:00
7770,15.8,0,11.0,4.0,67.3,7.0,5.9,0.0,2019-11-20 18:00:00
7771,13.3,10,0.0,0.0,0.0,0.0,1.5,0.0,2019-11-20 19:00:00
7772,10.8,18,0.0,0.0,0.0,0.0,5.4,0.0,2019-11-20 20:00:00
7773,9.4,78,0.0,0.0,0.0,0.0,5.4,0.0,2019-11-20 21:00:00
